block,range_m,radial_velocity_mps,angle_deg,doa_cluster_id,n_angle_bins
1348,16.9921875,4.651740019053528,3.0,0.0,3.0
1349,16.142578125,4.651740019053528,4.0,0.0,3.0
1350,17.33203125,4.630104018964907,3.0,0.0,3.0
1351,17.33203125,4.630104018964907,4.0,0.0,3.0
1352,17.33203125,4.630104018964907,4.0,0.0,3.0
1354,17.841796875,4.651740019053528,3.0,0.0,3.0
1355,18.69140625,4.70583001927508,4.0,0.0,3.0
1356,18.69140625,4.70583001927508,4.0,0.0,3.0
1357,18.69140625,4.759920019496633,5.5,-1.0,2.0
1358,18.69140625,4.651740019053528,7.0,0.0,3.0
1359,19.2578125,4.687800019201229,5.5,-1.0,2.0
1360,19.541015625,4.651740019053528,5.0,0.0,3.0
1361,20.390625,4.759920019496633,6.0,0.0,3.0
1362,20.390625,4.651740019053528,28.5,-1.0,2.0
1362,20.390625,4.651740019053528,8.0,0.0,3.0
1363,20.390625,4.651740019053528,6.5,0.0,4.0
1363,20.390625,4.651740019053528,27.0,1.0,3.0
1364,20.390625,4.651740019053528,5.5,-1.0,2.0
1365,21.240234375,4.759920019496633,7.5,-1.0,2.0
1366,21.240234375,4.759920019496633,10.0,0.0,3.0
1368,21.75,4.6733760191421485,26.0,0.0,3.0
1369,22.08984375,4.70583001927508,14.666666666666666,-1.0,3.0
1370,22.08984375,4.759920019496633,24.5,-1.0,2.0
1371,22.939453125,4.759920019496633,25.0,0.0,3.0
1372,22.08984375,4.759920019496633,24.5,-1.0,2.0
1374,23.7890625,4.759920019496633,20.5,-1.0,2.0
1376,23.7890625,4.759920019496633,20.5,-1.0,2.0
1377,23.7890625,4.759920019496633,20.5,-1.0,2.0
1379,25.48828125,4.759920019496633,6.5,-1.0,2.0
1385,26.337890625,4.759920019496633,12.0,0.0,3.0
1395,28.88671875,4.759920019496633,23.0,0.0,3.0
1397,29.736328125,4.759920019496633,18.0,0.0,3.0
1399,30.5859375,4.759920019496633,9.5,-1.0,2.0
1402,30.5859375,4.759920019496633,16.0,0.0,3.0
1415,34.833984375,4.868100019939738,4.5,-1.0,2.0
1416,34.833984375,4.976280020382843,5.0,0.0,3.0
1417,34.833984375,4.976280020382843,4.5,-1.0,2.0
1418,35.68359375,4.976280020382843,3.0,0.0,3.0
1420,35.68359375,4.92219002016129,2.0,-1.0,1.0
1423,36.533203125,4.976280020382843,4.5,-1.0,2.0
1424,37.3828125,4.976280020382843,4.0,0.0,3.0
1438,40.78125,4.976280020382843,-36.0,-1.0,1.0
1444,42.48046875,4.976280020382843,-36.0,0.0,3.0
1447,43.330078125,4.976280020382843,-27.0,-1.0,1.0
1449,43.330078125,4.976280020382843,-34.5,-1.0,2.0
1449,43.330078125,4.976280020382843,-1.0,0.0,3.0
1450,43.330078125,4.976280020382843,-12.666666666666666,-1.0,3.0
1452,44.1796875,4.976280020382843,-32.5,-1.0,2.0
1453,45.029296875,4.976280020382843,-33.0,0.0,3.0
1453,45.029296875,4.976280020382843,2.0,1.0,3.0
1479,52.67578125,4.976280020382843,-42.0,0.0,3.0
1612,3.3984375,-0.4868100019939738,-41.0,0.0,3.0
1615,2.548828125,-0.43272000177242115,47.0,-1.0,1.0
1615,2.548828125,-0.43272000177242115,-47.0,0.0,3.0
1632,2.1847098214285716,-0.21636000088621057,-5.0,0.0,3.0
1933,72.216796875,11.683440047855372,-18.0,0.0,3.0
1933,72.216796875,11.683440047855372,-2.0,1.0,3.0
1934,70.517578125,11.683440047855372,4.0,0.0,3.0
1973,33.134765625,9.952560040765686,3.0,-1.0,1.0
1974,32.28515625,9.952560040765686,2.0,0.0,3.0
1975,31.435546875,9.952560040765686,5.0,0.0,3.0
1976,30.5859375,9.952560040765686,4.0,0.0,3.0
1977,28.88671875,9.952560040765686,2.0,0.0,3.0
1983,23.7890625,10.277100042095002,5.0,-1.0,1.0
1989,17.841796875,10.818000044310528,4.0,0.0,3.0
1990,16.65234375,10.904544044665013,3.0,0.0,3.0
1991,15.778459821428571,11.034360045196738,3.0,0.0,3.0
1992,14.807477678571429,11.034360045196738,3.0,0.0,3.0
1993,13.59375,11.03436004519674,4.0,0.0,3.0
1994,13.25390625,10.947816044842256,4.5,0.0,4.0
1995,11.89453125,11.03436004519674,4.0,0.0,3.0
1998,9.345703125,11.120904045551223,5.5,-1.0,2.0
1999,8.49609375,11.358900046526056,6.0,0.0,3.0
2000,6.796875,11.46708004696916,9.0,0.0,3.0
2040,73.06640625,-0.43272000177242115,0.0,-1.0,1.0
