block,range_m,radial_velocity_mps,angle_deg,doa_cluster_id,n_angle_bins
643,17.841796875,-0.43272000177242115,13.5,-1.0,2.0
644,17.477678571428573,-0.21636000088621057,13.0,0.0,3.0
645,17.841796875,-0.27045000110776324,12.5,0.0,4.0
646,17.841796875,-0.4327200017724212,12.0,0.0,3.0
647,17.841796875,-0.07212000029540354,12.0,0.0,3.0
648,17.477678571428573,-0.43272000177242115,11.5,0.0,4.0
649,17.841796875,-0.43272000177242115,12.0,0.0,3.0
650,17.841796875,-0.1081800004431053,11.5,-1.0,2.0
651,17.841796875,-0.21636000088621063,11.0,0.0,3.0
653,17.841796875,0.8654400035448423,11.0,0.0,3.0
654,17.841796875,0.43272000177242115,11.0,0.0,3.0
656,17.610085227272727,-0.21636000088621057,11.5,0.0,4.0
657,17.841796875,0.1081800004431053,11.0,0.0,3.0
658,17.671875,0.04327200017724211,10.5,-1.0,2.0
664,17.671875,0.0,7.5,-1.0,2.0
665,17.55859375,-0.12020000049233921,6.5,-1.0,2.0
666,17.841796875,-0.27045000110776324,6.5,-1.0,2.0
667,17.841796875,-0.14424000059080708,6.0,0.0,3.0
668,17.841796875,0.07212000029540352,6.5,-1.0,2.0
669,17.720424107142858,0.03090857155517292,7.0,-1.0,1.0
670,17.55859375,-0.24040000098467842,7.0,-1.0,1.0
671,17.841796875,-0.14424000059080708,5.0,0.0,3.0
672,17.841796875,-0.10818000044310531,6.5,-1.0,2.0
673,17.841796875,-0.14424000059080708,7.0,0.0,3.0
676,17.477678571428573,0.09272571466551881,6.0,0.0,3.0
677,17.4169921875,0.0,6.0,0.0,3.0
678,17.841796875,-0.27045000110776324,6.0,0.0,3.0
682,17.841796875,-0.27045000110776324,4.5,-1.0,2.0
686,17.841796875,0.14424000059080705,3.5,-1.0,2.0
687,17.477678571428573,0.09272571466551881,3.5,-1.0,2.0
688,17.841796875,0.1081800004431053,2.0,0.0,3.0
689,17.841796875,0.21636000088621057,3.0,0.0,3.0
690,17.841796875,0.14424000059080705,3.0,0.0,3.0
691,17.841796875,0.14424000059080705,3.0,0.0,3.0
692,17.671875,0.04327200017724211,2.0,0.0,3.0
693,17.671875,-0.08654400035448424,2.0,0.0,3.0
694,17.841796875,0.2163600008862106,2.0,0.0,3.0
695,17.841796875,0.3786300015508685,1.0,0.0,3.0
696,17.55859375,0.024040000098467844,1.5,0.0,4.0
697,17.841796875,0.14424000059080705,1.0,0.0,3.0
698,17.841796875,0.05409000022155265,1.5,-1.0,2.0
699,17.55859375,0.2884800011816141,1.5,-1.0,2.0
700,17.477678571428573,0.43272000177242115,1.5,-1.0,2.0
701,17.477678571428573,0.4636285733275941,1.0,-1.0,1.0
702,17.841796875,0.27045000110776324,1.5,-1.0,2.0
703,17.841796875,0.27045000110776324,1.0,0.0,3.0
704,17.841796875,0.12981600053172634,0.0,0.0,3.0
705,17.4169921875,0.5138550021047501,0.5,-1.0,2.0
706,17.841796875,0.4327200017724212,-0.5,-1.0,2.0
707,17.841796875,0.27045000110776324,-0.5,-1.0,2.0
708,17.477678571428573,0.030908571555172938,-0.5,-1.0,2.0
709,17.841796875,0.17308800070896846,-1.0,0.0,3.0
710,17.477678571428573,0.43272000177242115,-1.0,0.0,3.0
712,17.275390625,0.03606000014770176,-1.0,0.0,3.0
713,17.62939453125,-0.2163600008862106,-1.5,-1.0,2.0
714,17.180989583333332,0.19232000078774272,-1.5,-1.0,2.0
715,17.841796875,0.4327200017724212,-2.5,-1.0,2.0
716,17.841796875,0.5409000022155265,-3.0,0.0,3.0
717,17.841796875,0.14424000059080705,-2.0,0.0,3.0
718,17.55859375,0.12020000049233921,-2.5,-1.0,2.0
719,17.841796875,0.1081800004431053,-3.0,0.0,3.0
720,17.841796875,0.3461760014179369,-1.5,-1.0,2.0
721,17.841796875,-0.43272000177242115,-3.0,0.0,3.0
721,18.125,0.7212000029540353,-2.5,0.0,4.0
722,17.841796875,0.48681000199397384,-3.0,0.0,3.0
723,18.205915178571427,0.4636285733275941,-2.0,0.0,3.0
724,18.205915178571427,0.494537144882767,-3.0,0.0,3.0
725,18.125,0.31252000128008195,-3.0,0.0,3.0
726,18.3515625,0.5409000022155264,-4.0,0.0,3.0
727,18.47900390625,0.45976500188319747,-4.0,0.0,3.0
728,18.181640625,0.36781200150655796,-4.0,0.0,3.0
729,18.205915178571427,0.1545428577758647,-4.0,0.0,3.0
730,18.3515625,0.08654400035448423,-4.5,-1.0,2.0
